Created,ID,Text
2022-04-10T08:08:06.000Z,1513066278398963716,Jak małym trzeba być aby pisać takie listy? #zdanowska #łódż #Rosja https://t.co/LQscFHebHQ
2022-04-10T08:06:49.000Z,1513065952920973318,#Ukraina oficjalnie zakazała importu towarów z #Rosja.
2022-04-10T08:00:17.000Z,1513064311006056452,"Podziwiam tego gościa, robi świetną robotę. Dzięki jego stałej obecności w zachodnich mediach Ukraina dostaje bezprecedensowe wsparcie od wolnego świata, w każdym zakresie.
Natomiast to 👇 jest według mnie padlinożerstwo i glamoryzowanie wojny. Hejt start.
#Ukraina #Rosja #wojna https://t.co/C4ux14ONgw"
2022-04-10T07:47:43.000Z,1513061145598480388,"P - Priorytety
Budkę dla psa zabrali, a kolegę zostawili
Z to chyba znaczę „zostaw kolegę tu”
#Rosja #ukraina #WojnaWUkrainie https://t.co/u8hkpiepPw"
2022-04-10T07:41:05.000Z,1513059476991004672,Rozwiązania #Conti poznaliśmy całkiem niedawno dzięki pokaźnemu wyciekowi danych tej grupy. A teraz ktoś je przerobił i wymierzył ostrze w przeciwną stronę. #Rosja #Ukraina
2022-04-10T07:39:12.000Z,1513059004062310402,❓❓❓ #wojna #Ukraine #UkraineRussiaWar #UkraineWar #Rosja #Zelenskije #TVP #TVPInfo #Smolensk https://t.co/dl6AuVMx4z
2022-04-10T07:25:22.000Z,1513055524853538816,Czy Chiny zaatakują Rosję? #WojnaWUkrainie #Rosja #StopRussia #Putin #WARINUKRAINE #Polska #wojna #edukacja https://t.co/pwtK3B0eB1
2022-04-10T07:22:37.000Z,1513054829538598914,"Czapka z głowy przed @BorisJohnson. Nie ogląda się na innych. Nie jest spętany unijnymi układami. Wozy bojowe,rakiety dla #Ukraina,własne sankcje wobec #Rosja a na koniec spacer po #kijów i rozmowa z ludźmi. Daje rade chłop. CC @Tash_Witk @Brzdac @p_brzezinski @s_pitera @ron__PL https://t.co/FUAfaKFOMQ"
2022-04-10T06:45:28.000Z,1513045482544717835,"Kolejne nagranie ukazujące ""armię maruderów"" #Rosja... Irpień. https://t.co/n4ajAloD5V"
2022-04-10T06:40:06.000Z,1513044132087975936,"#rosja
Rosja Ukraina. Ponad 4200 Postępowań Karnych W Związku Z Naruszeniem Praw I...
https://t.co/6vp4wWhc7P https://t.co/R3H55cEXsd"
2022-04-10T06:11:12.000Z,1513036856094507010,"Ukraina nałożyła pełne embargo na import towarów z Rosji oraz zerwała kontakty naukowe z Białorusią.

#Ukraina #WojnaWUkrainie #Rosja #WojnanaUkrainie #Białoruś

https://t.co/lXzeaQ1eHB"
2022-04-10T05:57:57.000Z,1513033522520412162,"Dzień dobry, jesteśmy z Ukrainy. Tożsamość ukraińska to kluczowa kwestia tej wojny - z dr. Adamem Balcerem rozmawia @MiladaJedrysik #Ukraina  #Rosja  #Europa  #wojna  #tożsamość  #russkimir  #okopress  https://t.co/pVMjWufAtw https://t.co/M2zIGaBQMv"
2022-04-10T05:26:09.000Z,1513025519461314560,Śledźcie z nami na bieżąco sytuację w Ukrainie. https://t.co/v58GMuUKlG #WojnaWUkrainie #rosja #putin
2022-04-10T05:00:14.000Z,1513018998480375811,"Zachód nie zdołał zmiażdżyć Rosji sankcjami, pisze Global Times
#ceny #LegaArtis #legaartis #polska #rosja #sankcje #ue #USA #wojna
https://t.co/yZ0mF9CmpK"
2022-04-10T04:54:39.000Z,1513017591975063552,"Armia #Ukraina: #Rosja.nie drukują materiały przed referendum ws. nowej republiki 

https://t.co/kmtMfuwfua"
2022-04-10T04:39:26.000Z,1513013764618084354,"Premier #Finlandia: Wszystkie zachodnie firmy powinny wycofać się z #Rosja 

https://t.co/PLJA3LddzQ"
2022-04-10T04:33:32.000Z,1513012278613921798,"Szef MSW #Ukraina: #Rosja.nie zostawiają ładunki wybuchowe nawet w pralkach 

https://t.co/ncYwxyLFze"
2022-04-10T04:22:08.000Z,1513009409248706561,"#Cypr #Ukraina #Rosja
Wczoraj odbyła się kolejna demonstracja osób popierających Rosję w ataku na Ukrainę.
Więcej na: https://t.co/MWWVRxwj11"
2022-04-10T04:20:19.000Z,1513008951884976136,"Dla #Rosja jest zadośćuczynienie #Ukraina , przyznanie się do winy. Wrócę do Rosji, kiedy w naszym społeczeństwie pojawi się poczucie odpowiedzialności za to, co się dzieje w Ukrainie.
Iwan Driomin / Face / 🇷🇺Raper
#StandWithRussiansAgainstPutin 
https://t.co/HDm1XW6yZJ"
2022-04-10T04:17:56.000Z,1513008354297274373,".@ZelenskyyUa: Agresja #Rosja nie ma być ograniczona tylko do #Ukraina 

https://t.co/PLJA3LddzQ"
2022-04-10T04:00:19.000Z,1513003919408050182,"#codziennyRóżaniec o #POKÓJ, za #UKRAINA i #ROSJA
„Gdy jechał, słali swe płaszcze na drodze /…/ całe mnóstwo uczniów zaczęło wielbić radośnie Boga za wszystkie cuda, które widzieli.” W NIEDZIELĘ PALMOWĄ RÓŻANIEC TO PADNIĘCIA DO STÓP JEZUSA Z UWIELBIENIEM!
@kierunek_niebo @xRytel https://t.co/i6CI6p7feM"
2022-04-10T03:50:47.000Z,1513001520979136514,"#Estonia  sugeruje, aby płacić tylko część rachunków za #ropa i #gaz należnych rosyjskim dostawcom.

Część pieniędzy powinna trafić na rachunek powierniczy, gdzie zostaną zamrożone do czasu zakończenia wojny przez Moskwę i zniesienia sankcji wobec #Rosja."
2022-04-10T02:04:59.000Z,1512974894732095498,"""Koleś, taki mój kumpel, zajechał czołgiem na podwórko. Wszedł do chałupy, wywalił drzwi, wszystkich rozstrzelał, zgwałcił. Nażarł się, pochlał... Teraz, mówi, ""jeszcze mi za to medal dadzą"" - relacjonuje rosyjski żołnierz, rozmawiając z kobietą, która czeka na niego w #Rosja"""
